Date,Price,Open,High,Low,Vol.,Change %
2020-08-04,389.62,385.86,402.01,381.3,9.84M,0.99%
2020-08-03,385.8,372.26,397.73,368.46,9.92M,3.69%
2020-08-02,372.08,387.15,415.08,335.76,16.38M,-3.89%
2020-08-01,387.14,346.48,392.37,343.33,11.03M,11.73%
2020-07-31,346.51,334.84,349.34,329.02,8.69M,3.48%
2020-07-30,334.87,317.79,341.11,314.83,9.07M,5.36%
2020-07-29,317.82,316.95,324.93,312.64,8.72M,0.27%
2020-07-28,316.96,321.82,326.53,306.4,9.91M,-1.50%
2020-07-27,321.8,311.12,332.57,311.04,13.73M,3.43%
2020-07-26,311.13,305.32,318.54,300.33,9.19M,1.90%
2020-07-25,305.32,279.33,308.57,279.33,8.59M,9.30%
2020-07-24,279.33,275.33,287.01,268.54,7.17M,1.45%
2020-07-23,275.34,263.29,279.53,260.7,8.79M,4.58%
2020-07-22,263.28,245.54,266.42,241.89,6.68M,7.23%
2020-07-21,245.53,236.1,246.49,235.67,6.29M,3.99%
2020-07-20,236.1,239.03,239.71,234.51,5.36M,-1.22%
2020-07-19,239.01,235.72,239.7,233.35,6.61M,1.38%
2020-07-18,235.75,232.77,236.83,232.4,5.79M,1.29%
2020-07-17,232.75,233.65,234.53,231.84,5.88M,-0.39%
2020-07-16,233.65,238.62,239.47,230.44,6.63M,-2.08%
2020-07-15,238.62,240.49,241.36,237.04,7.35M,-0.78%
2020-07-14,240.5,239.75,242.08,237.21,7.07M,0.32%
2020-07-13,239.73,242.84,245.04,237.71,8.32M,-1.24%
2020-07-12,242.75,239.2,243.79,236.91,6.81M,1.48%
2020-07-11,239.2,241.21,241.64,237.76,6.42M,-0.85%
2020-07-10,241.26,242.01,242.17,236.19,6.84M,-0.32%
