Expected Return,Volatility,Sharpe Ratio
-0.0002575611764726727,0.007588125341893772,-0.033942662366248294
-0.00016300925080705387,0.008747828534433717,-0.01863425307953937
-0.00027151355823599397,0.008351621576309434,-0.032510280279722074
-0.00011854478562183001,0.008685856316471025,-0.01364802516903636
-0.0003077552016373119,0.0075886798849294735,-0.04055451096948887
-0.00030686335829968625,0.007937808419753303,-0.038658448538018905
-0.00025533949767816164,0.008890895584171214,-0.028719210034673207
-0.00021819609652118908,0.007667732532729662,-0.028456404235518207
-0.0002805053705502253,0.008791114965504934,-0.03190782644191185
-0.00025975202102260914,0.008403113693918402,-0.030911401473789395
-0.00023181407786147765,0.007325068554708423,-0.03164667690549759
-0.0003270408980871044,0.006877030112690274,-0.047555542542065
-0.0001925876539037641,0.00882017559348312,-0.021834900208342736
-0.00028549613282233716,0.007008779287576844,-0.040734073810596794
-0.000170033933703729,0.008298477841746386,-0.02048977378096438
-0.0002805428690297497,0.007833499771167452,-0.03581322234313916
-0.00012417081779606047,0.00916854983003801,-0.01354312515041931
-0.00027170137283118764,0.007545321341226184,-0.03600925136834976
-0.00025396890912762835,0.007134555337989541,-0.03559702000982653
-0.00022265000172009086,0.007373719306134241,-0.030195074219175524
-0.00022173709706669554,0.009287675815481188,-0.0238743364294749
-0.00016729491633028266,0.00730942658829809,-0.02288755681575772
-0.000279425617631826,0.008618371084598161,-0.03242209170259398
-0.00026761988843958045,0.008770798420539832,-0.03051260279940498
-0.0004210523293988499,0.006800609575980467,-0.061913910024476784
-0.00019762943642046284,0.007686591174803456,-0.025710933745024648
-0.0002947491284041663,0.008310921837133221,-0.03546527499359053
-0.00023727326351421498,0.008207129084648162,-0.028910628926020705
-0.00027346409379438893,0.007624726766526668,-0.035865428646561386
-0.00020178726454631388,0.009633614806295562,-0.020946162847869525
-0.0002901282008997319,0.008679014364521445,-0.0334287038497982
-0.0001458214166980465,0.008812572661057769,-0.01654697468111924
-0.00018724370813809254,0.008175353173838579,-0.022903439662677702
-0.00031705720412115535,0.008309544204806136,-0.03815578764690528
-0.0003186492972698747,0.0072888190678468,-0.04371754797365375
-0.00018139509580346856,0.008409729926711965,-0.021569669583240754
-0.0002643049618154442,0.009353259039573644,-0.028258060714149987
-0.00023221742771784026,0.008190844725396985,-0.028350852140782756
-0.0002576145591159581,0.008602806342573318,-0.02994540953933633
-0.00034417873562643536,0.00822644113631321,-0.04183810835370344
-0.0002835395188532288,0.007602916605459035,-0.03729351952244776
-0.00021242048444003922,0.008367702118757078,-0.025385760800910505
-0.0001694247223770714,0.007604353419146191,-0.02227996425711816
-0.0002261411612110619,0.0076680448925739095,-0.02949137157896239
-0.00023585043789497764,0.007720697267120395,-0.030547815791117438
-0.00031025377234151634,0.007782552845460224,-0.03986529593852946
-0.000250385690364172,0.00719518907775823,-0.03479904247939284
-0.00016086010873103012,0.008420414271523232,-0.019103586064053702
-0.000318582758473471,0.00838651313530417,-0.03798751082048074
-0.0002789597029070774,0.009698080367347687,-0.028764424745984
-0.00023131504577816685,0.007708374596430489,-0.030008277735397257
-0.0002697076229606074,0.006935833006820954,-0.03888611832138504
-0.00035893331684255054,0.007883386702546229,-0.045530345064338895
-0.000180952947618345,0.0073635133650057985,-0.024574267560686706
-0.00020684751169326867,0.00785954616569876,-0.026317996908779364
-0.00030375135194438363,0.007690860312728772,-0.03949510712626771
-0.00017589153319955565,0.009349875935401975,-0.018812178302127773
-0.00027254768607761344,0.008289999281931573,-0.03287668391861546
-0.0002630669301251051,0.008729391494442346,-0.03013576951985591
-0.00037108587775418607,0.008547668277372513,-0.04341369666117354
-0.0002669014713881406,0.008554287586485175,-0.031200899980240938
-0.00023455875040135352,0.007960845773051107,-0.02946404905812609
-0.00036754114257970665,0.006612597648464999,-0.055581960693620154
-0.0002605226259091968,0.008915686372790941,-0.029220703265680662
-0.0003136100277558008,0.008254782036986638,-0.03799131537945275
-0.00026862532393311453,0.0077423865389058604,-0.03469541627549329
-0.00023376813267820444,0.006717550227872164,-0.03479961068370788
-0.00017339199065311383,0.009198662647954577,-0.018849695579570953
-0.00025522874444536655,0.006942776552397542,-0.036761768511364326
-0.00024671983270004944,0.007757163981840892,-0.03180541668032382
-0.0002849085903294558,0.009463894602228384,-0.0301047932488989
-0.0002428102201677537,0.009120349521324796,-0.026622907334858784
-0.0002499001463957185,0.007859231292540892,-0.0317970215016952
-0.0002225446497510781,0.009127097751243141,-0.02438284938065518
-0.00034390239153214583,0.008180289285384328,-0.042040370399442244
-0.00027238071204690984,0.008762837797595424,-0.031083619067062127
-0.00021325896991441766,0.008612395583118476,-0.02476186420563817
-0.00027922492087747585,0.007638756836223074,-0.036553712451401515
-0.00015189516401782646,0.009142450881487438,-0.016614271816915
-0.00028830219986233273,0.008366071551547847,-0.0344608814407035
-0.00022675975543150426,0.006941810278030801,-0.03266579557052223
-0.0002479245721873967,0.009016804511888438,-0.027495835343941878
-0.000177573422313713,0.00715825845331796,-0.02480679113107533
