"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 10, 2020","0.141663","0.147966","0.148574","0.139625","489.74M","-4.26%"
"Dec 09, 2020","0.147970","0.141275","0.150111","0.130005","853.86M","4.75%"
"Dec 08, 2020","0.141265","0.154036","0.154934","0.138345","687.63M","-8.30%"
"Dec 07, 2020","0.154046","0.158652","0.158864","0.151461","413.79M","-2.91%"
"Dec 06, 2020","0.158664","0.159919","0.162636","0.153164","494.18M","-0.79%"
"Dec 05, 2020","0.159930","0.147774","0.161819","0.146182","614.13M","8.19%"
"Dec 04, 2020","0.147822","0.164088","0.164535","0.146363","750.34M","-9.92%"
"Dec 03, 2020","0.164108","0.158660","0.168231","0.155685","705.56M","3.44%"
"Dec 02, 2020","0.158654","0.155712","0.159665","0.150878","811.58M","2.00%"
"Dec 01, 2020","0.155544","0.172081","0.174267","0.143844","1.66B","-9.61%"
"Nov 30, 2020","0.172079","0.166503","0.173641","0.160121","1.46B","3.36%"
"Nov 29, 2020","0.166488","0.164924","0.171041","0.157381","1.43B","0.94%"
"Nov 28, 2020","0.164933","0.141457","0.171953","0.139074","1.77B","16.59%"
"Nov 27, 2020","0.141462","0.138502","0.145185","0.130844","1.22B","2.14%"
"Nov 26, 2020","0.138496","0.155231","0.160285","0.120712","2.26B","-10.78%"
"Nov 25, 2020","0.155226","0.167000","0.175345","0.147621","1.62B","-7.05%"
"Nov 24, 2020","0.166995","0.169335","0.182604","0.151935","2.53B","8.06%"
"Nov 23, 2020","0.154540","0.145662","0.158921","0.141364","2.05B","6.10%"
"Nov 22, 2020","0.145653","0.133458","0.153299","0.120147","2.69B","9.07%"
"Nov 21, 2020","0.133540","0.118370","0.134554","0.116413","1.50B","12.84%"
"Nov 20, 2020","0.118347","0.105873","0.118907","0.105561","720.77M","11.77%"
"Nov 19, 2020","0.105885","0.106539","0.108111","0.104464","449.27M","-0.61%"
"Nov 18, 2020","0.106530","0.109493","0.111500","0.102345","692.60M","-2.72%"
"Nov 17, 2020","0.109511","0.103871","0.112167","0.103614","662.41M","5.42%"
