Expected Return,Volatility,Sharpe Ratio
0.00047994755827199454,0.008095459766439923,0.059286016127414756
0.0005125556024553184,0.008087662527739877,0.0633749987338497
0.00045098964730564805,0.006892422012624698,0.06543268048293913
0.0004095037121114903,0.00658596634563362,0.0621782272517964
0.0006992454683426381,0.010251815448608592,0.06820698946912294
0.0006359964269683642,0.0073017142957614,0.08710234353288189
0.0006206413652095682,0.009122538710865448,0.06803384286770414
0.0004606693774858677,0.009987356534348157,0.046125256057651505
0.0005781975342585158,0.009898201799035325,0.05841440152441293
0.0005412751316666951,0.0073603984824487335,0.07353883528961032
0.0006100826993673469,0.009531382246164836,0.06400778854639129
0.0003989054450663756,0.007182750416196251,0.05553658723361612
0.0005485374184868229,0.00951959808507258,0.05762190941096235
0.0007312408421812536,0.00876244269361706,0.08345171178282523
0.0005619600481441912,0.007640024111168044,0.07355474799126989
0.00041149223701212223,0.007394632460379105,0.05564742253478086
0.0005723340415647859,0.009839020792737536,0.05816981726344578
0.0005334627342630225,0.008593981633223443,0.06207399050059763
0.0004575434532935552,0.007345723315113123,0.06228705243392482
0.0006096464428538719,0.010786059379027843,0.056521702823113876
0.0004956179111604012,0.007522838804700595,0.06588176671427783
0.0005307856042442659,0.008801788081739282,0.060304292640885736
0.0006404006483790439,0.00816642869887911,0.07841869095935933
0.0003916362314733451,0.00838511016677029,0.046706152177389035
0.000655686967224458,0.007486842489449697,0.08757857109301263
0.0005010646155616996,0.007897339998365846,0.06344726397310767
0.00044118320943799553,0.008495824704078768,0.05192941530752011
0.0007307429184017704,0.008418347561072721,0.08680360523255164
0.0004983128896095354,0.008260782802266949,0.060322720199444894
0.0005204057818311474,0.007591371645202773,0.06855227304804767
0.00056425569160528,0.008921653733421247,0.06324563903343748
0.0005817971599164389,0.007422926678987719,0.07837840586023138
0.0006762336294815388,0.010560520362122282,0.06403412012792524
0.0005412857682122636,0.008267221414825542,0.06547372340138129
0.0006493279999703903,0.008412069332630015,0.0771900437686216
0.00037125921493150226,0.008729980249606662,0.042526924954753444
0.0006110605577386303,0.007138875471128939,0.08559619231486572
0.0007356791387934008,0.00952332643156943,0.07725022806680816
0.00048131294929771413,0.006490830832654198,0.07415274896340167
0.0004196368497299239,0.009206061433840956,0.04558266884765322
0.00040961018748489033,0.00991252487642318,0.041322487720474047
0.0005062140892542616,0.007747416921291924,0.06533972476207563
0.00048028934642993135,0.0070842056413567035,0.06779720560708492
0.0005984974212879841,0.0073912599629823465,0.08097366677473655
0.0005145252058665374,0.009382469718226932,0.05483899456312561
0.0007199084700026159,0.008040684110645133,0.08953323623913079
0.0005473460560674857,0.009412724200745237,0.05814959031989384
0.000613092799591336,0.00824605555723773,0.07434982645165567
0.0005361799621106472,0.007284801655564016,0.07360254780596827
0.0004946629762636136,0.009167143366083114,0.053960427639190546
0.0005884115255763054,0.007386461825734987,0.07966080912057726
0.0005286366155648425,0.0066708807322200655,0.07924540053782561
0.0005322450465003912,0.009879514230377131,0.05387360492521643
0.0006972021773685285,0.0083262564559177,0.08373537147934083
0.0007286774532994291,0.010445504872801875,0.06975990745998001
0.000674263676624234,0.007429289844945092,0.09075748701378299
0.0004497075186415864,0.008571790729732687,0.0524636604906488
0.0004758002378403773,0.009272269252783084,0.05131432499089316
0.00044655414079498667,0.008739283167189955,0.051097341996136796
0.0007584303862232972,0.007881712032902435,0.09622660445563193
0.0004860398237770968,0.00971578900577147,0.05002576975358095
0.000545050460399765,0.008905925891120745,0.061200875356843376
0.0006337287141798891,0.007568176939581489,0.0837359801758194
0.0005779571230632232,0.009073090379889627,0.06370013951853237
0.0007424872140355946,0.008171229813647735,0.09086603007976586
0.000563706678952606,0.010147086400286455,0.055553550715473604
0.0006876752413440719,0.007799444142679382,0.0881697757896669
0.0005709260524351229,0.0076518802964497465,0.07461251748802399
0.0005389316583888091,0.007227279513446283,0.074569090262267
0.0003884939165688303,0.007884714162747355,0.04927178189975922
0.0003753017779134191,0.009340745568722589,0.04017899590051077
0.0007496630369187283,0.008286492339744309,0.09046807819071251
0.0005279630438179375,0.007898085071063514,0.0668469684825571
0.00043964376781803455,0.009128999475557004,0.04815903089875134
0.0005820167663653744,0.006544868242132938,0.08892719376970959
0.0005613103570563831,0.008936913140676118,0.0628080801749761
0.0005495227568211834,0.010230266490232825,0.05371539024382513
0.000621315868312717,0.00814881616627162,0.07624615105251437
0.000620077889417298,0.009225717007080943,0.06721189138376718
0.0005063326912409064,0.007979853856327001,0.0634513739671372
0.0005906719817364533,0.007100205309676364,0.08319083124701598
0.0005097933460925383,0.008273690662065012,0.061616196074376815
0.0006981916264630299,0.008420109632240312,0.08291954106983097
0.0005011120764241177,0.008527673766870086,0.05876304489636228
0.0006135815249338442,0.0078034887827792875,0.07862912884399781
0.000477393277464379,0.009182167761934963,0.051991347777747166
0.0005948788667484029,0.008252340756707721,0.07208607645835148
0.0003783850969753908,0.009757497571192993,0.03877890762612077
0.0005391437496383156,0.008549061602271034,0.06306467010310156
0.0005432121357731222,0.007733105280952411,0.07024502008412073
0.0005789229493606112,0.009626145646307213,0.06014068045840319
0.0007106115981587838,0.009548051014322477,0.07442478020832069
0.0006740886826459283,0.007999094241498764,0.08427062643527831
0.00058201153542403,0.009892313878577337,0.058834721842422166
0.0007256333263039598,0.008050205422205135,0.09013848569657894
0.000692860574458237,0.0071608447042838625,0.0967568217257587
0.0005376869021571228,0.007383763508430006,0.07282016840642963
0.0006229598986569456,0.008423425809408771,0.07395564616490287
0.0005252271584058994,0.008909991229208412,0.05894811172025834
0.000527330636862593,0.008255469832125066,0.06387651430940439
0.0005329676067793414,0.007395082171929037,0.07207054558533926
0.0005353908827541836,0.009829521822094511,0.05446764272405883
0.0006917985345462908,0.00873258133964776,0.07922039402088128
0.0005890319165751186,0.009461154399174648,0.062257932988230624
0.0006016797378260068,0.007760349188190262,0.07753255984172028
0.0005733714362853413,0.009469841360981716,0.060547100466517345
0.0006687444018871808,0.010064481852712984,0.0664459841722417
0.0007389296584477708,0.009070054828622262,0.081469150121997
0.0005605909157838883,0.008260504915009282,0.0678640012386287
0.0005921968618273969,0.009445751288051965,0.06269452198857631
0.0004411797950512765,0.007325916751612334,0.0602217865708314
0.0007134467103628338,0.007563970419176249,0.09432172137454385
0.0004970284887110493,0.007448633538720025,0.06672747237830401
0.000651987961403432,0.011121525474301742,0.05862396870914569
0.0006232774610328745,0.011151579263918012,0.055891407511180734
0.0004081063293626482,0.007035551501106238,0.058006302604490835
0.0005099385684249631,0.009756327411581018,0.05226747185827861
0.0006320584954973488,0.007735542521869133,0.0817083603005811
0.0006093662788488408,0.007084420174040876,0.08601498271964647
0.00044393560506002363,0.0074399845670628404,0.05966888789330926
0.0005304909409935267,0.007911436546439193,0.06705368081758703
0.0005985755705783755,0.008640996299952483,0.06927159204797566
0.0005587436883985669,0.009345738413861174,0.05978593275945576
0.0006765960953037109,0.008312544938974818,0.08139457894914613
0.0005413699750314561,0.008187866654382767,0.06611856273229288
0.0007278030127460537,0.008946471920803032,0.08135084077710115
0.0003981410310481048,0.008444895955866802,0.04714575918149826
0.00048341444263972434,0.0084398724741257,0.057277458175077706
0.0006890973056639685,0.00875586299005646,0.07870124354921239
0.0004713696993270922,0.007692486056696554,0.06127664006836254
0.0002781102969781707,0.0103583198607827,0.026848977509481543
0.0004406043118672048,0.009191034822601722,0.04793848792561556
0.0006309198738163556,0.00913766538030619,0.06904606894186952
0.000583126763716219,0.007733826660187217,0.07539951298858086
