Expected Return,Volatility,Sharpe Ratio
0.0005397985208183854,0.008262552515525384,0.06533072192934336
0.00029915017639577253,0.008032689135919053,0.03724159759377337
0.00037154967148464007,0.006813602663099147,0.0545305750652096
0.0004838255879637831,0.007497059429707623,0.0645353811717952
0.00035863043116852935,0.008359025145318305,0.04290337987192082
0.0006235908481084376,0.008389233182800743,0.0743322821669682
0.00023375632079195976,0.007239470114520718,0.03228914783736701
0.0004681840931673894,0.007952970585808282,0.05886908396251871
0.00040740825915987764,0.007065095368184062,0.057664934148595026
0.0003929434433048197,0.00863758930691744,0.04549225823808614
0.000409781533502949,0.008025769869817114,0.05105822122361538
0.00047795145064867707,0.00951169437603677,0.05024882336976692
0.00042532773599608816,0.0073169440638175785,0.05812914958573232
0.0004769784459493738,0.0072606887404851215,0.06569327828223423
0.0005639644652360809,0.007957431693181962,0.07087267437297558
0.000551306366824312,0.007576298749121169,0.0727672423012968
0.00045085907502445156,0.006238372641751939,0.07227190501685639
0.0005714569704200715,0.006839937804986682,0.08354710038495505
0.00047507746137482107,0.007772521132090996,0.06112269793816742
0.00033627917982408546,0.008157011647267223,0.04122578149520558
0.0006544834842425443,0.007219069462094451,0.09066036664130678
0.00042525997952911514,0.006611480106417972,0.06432144885625564
0.0003961604758472646,0.007151054247345055,0.05539889114872057
0.0005399661976178464,0.008245311478912215,0.0654876652020771
0.0003838519564473366,0.00880958382692655,0.04357208739805512
0.0005329901918554787,0.008226519637085598,0.06478926877567154
0.00041799219956530905,0.008332769688611673,0.050162456804317475
0.0004326278127662227,0.008189525778965312,0.05282696757331438
0.0003533582933360216,0.007203890447122161,0.049051036510026694
0.0004433533869845438,0.008358373980066803,0.05304301865911489
0.0003805938404281091,0.007484298649696548,0.05085230537179864
0.0003848176103863817,0.008589199448431388,0.044802500244264264
0.0005813767580761789,0.0072775608837619375,0.07988621014128183
0.0004621353349399044,0.008077381591171122,0.05721350783340921
0.0003843004368731538,0.007097067467743999,0.05414918748057421
0.0005962107360747588,0.007107015093360022,0.0838904558725068
0.00032032759617842284,0.008871194060366265,0.03610873508105824
0.00029591554604089707,0.007662438210756327,0.03861897974270105
0.0004936092461814133,0.007705680556838659,0.06405783921880119
0.000188704875051241,0.00882051180840485,0.021393869103086372
0.00032330307019224247,0.009050799097229131,0.03572094206479741
0.00025478518053847923,0.0065047208596042275,0.03916927198532872
0.00048284745574336867,0.007854784713853362,0.06147176190478882
0.000369955318819834,0.006932849082797071,0.053362667267318455
0.00038756848046119896,0.00831063143232682,0.04663526274954622
0.0006331361368622343,0.008210329224811973,0.07711458572804478
0.000727900379700784,0.00932743904277891,0.07803861020826589
0.0006103235378138706,0.008167820694623433,0.07472293536213687
0.0004138209629299058,0.0069231123342052454,0.059773833350258834
0.0005007243998571889,0.008951161525723833,0.05593960051086197
0.0005545383771401426,0.00894849397144487,0.06197002299042773
0.0004518943240108681,0.007760088247956736,0.058233142403999565
0.0004497001949040624,0.008482275026717783,0.05301646002842163
