Expected Return,Volatility,Sharpe Ratio
-0.003972700289984815,0.035163609144206805,-0.11297760345625148
-0.004299334618888644,0.03390510282675249,-0.1268049426323018
-0.002541463017876669,0.019303945126825352,-0.13165510993630905
-0.002317814140636388,0.01859425675353868,-0.12465215315451014
-0.0035938159236531867,0.027578359442906014,-0.1303128973677085
-0.004036948351331254,0.0308889248679924,-0.13069242029574182
-0.0039299942269507586,0.028445663874818,-0.13815793662772807
-0.0045480443857878325,0.03832099527261429,-0.11868283569967836
-0.0035824210369904057,0.02695492621214311,-0.13290413072533422
-0.0034999577884813884,0.029446585335584474,-0.1188578488335588
-0.0025096509328926724,0.020780297351542767,-0.12077069401061055
-0.004912950986523468,0.03812682072041318,-0.12885813434459967
-0.003405733177490337,0.02544804093223727,-0.13383085898671263
-0.0040128001099089755,0.030343003572032113,-0.13224795298800515
-0.004187974643048919,0.03367407756356773,-0.12436790986013302
-0.003974189808100151,0.031234616787005644,-0.127236707759242
-0.0028149225234559818,0.027943080047742555,-0.10073773251361356
-0.005034529766500967,0.03571298343405519,-0.14097197384243568
-0.00425287643140774,0.03770536094681291,-0.11279235431287442
-0.0017605135574975778,0.015920992220061898,-0.11057813063178128
-0.002918590986619232,0.02188085551496463,-0.13338559749746373
-0.0030869437285180913,0.023502209494914446,-0.13134695821625042
-0.004546908627639641,0.035121711187847675,-0.12946147764044308
-0.0038437303679545415,0.03135651809477177,-0.12258154289762888
-0.00258714284951088,0.021677476881824816,-0.11934704687333951
-0.0024370847114749896,0.023665801920690857,-0.1029791730549499
-0.0025787644414843143,0.01810181735619008,-0.1424588697776515
-0.004361265472542106,0.033018002385496244,-0.1320875024970581
-0.0038142684233976837,0.03459959721673529,-0.11024025509617148
-0.00408057285818736,0.028880123637272385,-0.1412934691498694
-0.0042801548210729,0.03446374112837097,-0.124192983145101
-0.003749266893727883,0.03278276805566266,-0.11436700181515824
-0.002504202467789178,0.0194046277846418,-0.12905181668937662
-0.0034553539441116096,0.03160366897520827,-0.10933394938487008
-0.0025539391621603852,0.023010090617904193,-0.11099213838702401
-0.0036204155318469195,0.030128784686887653,-0.12016467207263624
-0.0020063428694561906,0.01774953044347423,-0.11303639134824776
-0.00267587374908022,0.02040161552978182,-0.13115989491979396
-0.0026814854333325608,0.02226030887379272,-0.12046038752362055
-0.004233746749400627,0.03851273120881433,-0.10993109593929962
-0.0022844230044474743,0.023618513137094017,-0.09672171110804081
-0.004253353136940567,0.03319761640814587,-0.12812224482167642
-0.0038149424359388323,0.02880759590484819,-0.1324283514854773
-0.003178461303779824,0.02212507418389335,-0.14365878628753642
-0.0026459911689851257,0.02548685502237256,-0.10381787657451082
-0.0034634661314754613,0.031209433587764193,-0.11097497561869657
-0.003905518245181823,0.03140105930483315,-0.12437536604316717
-0.0032862841836261906,0.025471128247584265,-0.1290199692641361
-0.005331795394840956,0.040271410191533685,-0.1323965406098907
-0.0033728697395780027,0.024941664412849267,-0.1352303392327094
-0.00495973667971513,0.03828850209257108,-0.1295359287684812
-0.003105648215018829,0.028620683239291005,-0.10851062460854664
-0.004863476767588142,0.042272965107492705,-0.11504934076001475
-0.0020095768731761272,0.01768281863597951,-0.11364573230916983
-0.004801381140296014,0.042456764775567944,-0.11308871897509731
-0.003452839392202468,0.025307399934653925,-0.13643595948687035
-0.004333874520998834,0.0351794911356072,-0.12319321232626554
-0.0031804429875768175,0.023685658133120607,-0.13427716340841198
-0.004161679364460976,0.03624682197578293,-0.11481501377531687
-0.003040178677734583,0.023088116397155203,-0.13167720681229664
-0.0035350593077349553,0.026680705598120403,-0.1324949707471002
-0.0018918534542142153,0.01755635074381985,-0.10775892335599307
-0.003957142308172831,0.036081621499935206,-0.10967196438718635
-0.0037901374430574742,0.02825612000795119,-0.13413509859071027
-0.004333639210262076,0.03006582963595042,-0.14413835449530527
-0.0028990641419832336,0.02566066776291721,-0.11297695635858448
-0.0027661471680626246,0.02698446512595307,-0.10250887520472676
-0.0038392507153195226,0.027737770424085144,-0.1384123762155678
-0.00275276490177223,0.023024530293019294,-0.11955791787017815
-0.0045469520789250244,0.037585379480647114,-0.12097661755061621
-0.004437862413477064,0.03394994545878196,-0.1307178068626059
-0.00346588299918115,0.025081226855100076,-0.13818634228717522
-0.003380234172826282,0.025744508001507266,-0.13129923370951113
-0.0023861863656496583,0.023075773364972497,-0.10340656098103874
-0.003021925841354929,0.022498548739739745,-0.13431647864545262
-0.004317534993703961,0.03440980597676043,-0.12547397089713094
-0.004068173847948751,0.029706730397178922,-0.1369445170692727
-0.004765955518836939,0.03762124997438641,-0.12668254037496718
-0.004643680966796017,0.03232018015532418,-0.1436774468607364
-0.004081698964680924,0.037899221913602774,-0.10769875365741802
-0.0022753940216262356,0.019170289712857995,-0.11869377331841112
-0.005042501221708184,0.04067698251782308,-0.1239644857997703
-0.0018499655529064416,0.014786176381852298,-0.12511453300239153
-0.003827006462588162,0.028886748867625253,-0.13248311466706
-0.002904194235809832,0.02549190721379565,-0.11392612610162597
-0.003262496980559384,0.03085323823683199,-0.10574244931816197
-0.0019416506893164742,0.016628679722724176,-0.11676517448724939
-0.0031416490755268745,0.02770663786149924,-0.11338976209352584
-0.0038608773157146094,0.027444562187923537,-0.1406791367002938
-0.0027470182611025393,0.021161631000176363,-0.12981127310459414
-0.0030388600095114875,0.023220792521568074,-0.13086805743985333
-0.004578560007410623,0.037172702388379504,-0.12316995303634204
-0.00316056238656244,0.02312126439229592,-0.13669504975755348
-0.003739896724643847,0.02746609764887509,-0.13616410938512116
-0.0035268663353489557,0.03171379281592109,-0.11120922545657747
-0.0034824862750340636,0.02489940994061275,-0.13986220088508503
-0.002993092534357608,0.025524704083527017,-0.1172625752903154
-0.004237978015396976,0.03320941087557878,-0.12761376681070427
-0.00426636298529396,0.03358099295749261,-0.12704695750642023
-0.004552664600378407,0.034521020974793426,-0.13188093723249594
-0.00485041847195628,0.0385065690158444,-0.1259634030224938
-0.004199962225584691,0.03454368148533867,-0.12158409425374292
-0.0041218030517279495,0.038276375483316534,-0.10768530195667333
-0.004540264918127815,0.0344279954174171,-0.13187712101968324
-0.0021626895292460417,0.019734267789216768,-0.10959056359961743
-0.003993132499245138,0.03444834415065103,-0.11591652945007148
